,0.08333333333333333,0.16666666666666666,1,2
212,814.3888916479875,867.1436695494456,1261.1821301627015,1552.048473210013
213,813.4996465802319,866.3601523100524,1260.6861354712019,1551.6622798237308
214,812.6107731667776,865.5770442472024,1260.1903666230492,1551.2762388907859
215,811.7222721473133,864.7943456293801,1259.6948235163893,1550.8903503255297
216,810.834144261215,864.0120567243537,1259.1995060499748,1550.5046140419104
217,809.9463902475479,863.2301777991186,1258.7044141215868,1550.119029955677
218,809.0590108450544,862.4487091199348,1258.209547629677,1549.733597980559
219,808.1720067921508,861.6676509523068,1257.7149064726411,1549.3483180317744
220,807.2853788269094,860.8870035609793,1257.2204905487683,1548.9631900241966
221,806.3991276870779,860.1067672099591,1256.7262997563414,1548.578213872514
222,805.5132541100577,859.326942162485,1256.2323339935583,1548.193389492155
223,804.6277588328949,858.5475286810388,1255.7385931591402,1547.808716797881
224,803.7426425922815,857.768527027365,1255.2450771512742,1547.4241957048387
225,802.8579061245555,856.9899374624565,1254.7517858684896,1547.039826127837
226,801.9735501656821,856.2117602465257,1254.2587192091703,1546.6556079828754
227,801.0895754512574,855.4339956390604,1253.7658770717492,1546.2715411847296
228,800.205982716496,854.6566438987516,1253.2732593547032,1545.8876256486537
229,799.3227726962414,853.8797052835814,1252.7808659566576,1545.503861290274
230,798.4399461249363,853.1031800507392,1252.288696775982,1545.1202480248057
231,797.5575037366395,852.3270684566705,1251.7967517110983,1544.736785768168
232,796.6754462650058,851.5513707570706,1251.3050306608532,1544.3534744356334
233,795.7937744432818,850.7760872068595,1250.8135335237482,1543.970313943129
234,794.9124890043145,850.0012180602253,1250.3222601981572,1543.5873042064418
235,794.031590680524,849.2267635705498,1249.8312105828893,1543.2044451407155
236,793.1510802039193,848.4527239905115,1249.340384576594,1542.8217366623016
237,792.2709583060764,847.6790995719841,1248.8497820778275,1542.4391786868773
238,791.3912257181394,846.9058905661143,1248.359402985277,1542.0567711305393
239,790.5118831708187,846.1330972232508,1247.8692471975655,1541.674513908964
240,789.6329313943779,845.3607197930357,1247.3793146135488,1541.2924069390347
241,788.7543711186399,844.5887585242838,1246.889605131913,1540.9104501356592
242,787.8762030729633,843.8172136651176,1246.4001186513801,1540.5286434165284
243,786.9984279862535,843.04608546282,1245.9108550706983,1540.1469866965185
244,786.1210465869528,842.2753741639899,1245.421814288743,1539.7654798930557
245,785.2440596030285,841.5050800143908,1244.9329962041222,1539.3841229215668
246,784.3674677619761,840.735203259087,1244.4444007158656,1539.0029156989326
247,783.4912717908087,839.9657441423403,1243.9560277227279,1538.6218581418864
248,782.6154724160542,839.196702907635,1243.4678771236895,1538.2409501662542
249,781.7400703637452,838.4280797977535,1242.979948817455,1537.8601916893124
250,780.8650663594233,837.659875054645,1242.4922427031443,1537.479582627912
251,779.9904611281231,836.8920889195306,1242.0047586795072,1537.0991228977077
252,779.116255394373,836.1247216328657,1241.5174966455077,1536.718812416902
253,778.2424498821852,835.3577734343176,1241.0304565003228,1536.3386511013832
254,777.3690453150582,834.5912445628107,1240.5436381428544,1535.958638868264
255,776.4960424159624,833.8251352564828,1240.057041471921,1535.5787756344998
256,775.6234419073403,833.059445752732,1239.570666386652,1535.1990613171756
257,774.7512445110995,832.294176288148,1239.0845127862854,1534.8194958337567
258,773.8794509486065,831.5293270985944,1238.5985805696848,1534.4400791005085
259,773.0080619406867,830.7648984191544,1238.112869636112,1534.060811035933
260,772.1370782076069,830.0008904841277,1237.6273798846466,1533.681691556011
261,771.2665004690818,829.2373035270621,1237.142111214277,1533.3027205789317
262,770.396329444271,828.4741377807379,1236.6570635243966,1532.9238980214545
263,769.5265658517524,827.7113934771467,1236.1722367139112,1532.5452238015023
264,768.6572104095469,826.949070847531,1235.6876306822246,1532.1666978363069
