x,alpha,beta,mu,delta,mpmath,scipy,gnp
-10.0,0.001,1e-06,-1.578947368421053,18.42168421052632,3.6107348189953187E-01,3.6107348190380090E-01,3.6107348189953181E-01
-10.0,0.001,1e-06,-1.578947368421053,21.05321052631579,3.7640873310684514E-01,3.7640873310684375E-01,3.7640873310684519E-01
-10.0,0.001,1e-06,-1.578947368421053,23.684736842105263,3.8876818678676317E-01,3.8876818678676350E-01,3.8876818678676306E-01
-10.0,0.001,1e-06,-1.578947368421053,26.31626315789474,3.9891303582658300E-01,3.9891303582630250E-01,3.9891303582658300E-01
-10.0,0.001,1e-06,-1.578947368421053,28.947789473684214,4.0737363493132950E-01,4.0737363493134782E-01,4.0737363493132955E-01
-10.0,0.001,1e-06,-1.578947368421053,31.579315789473686,4.1452791171295672E-01,4.1452791171301878E-01,4.1452791171295666E-01
-10.0,0.001,1e-06,-1.578947368421053,34.210842105263154,4.2065102242647495E-01,4.2065102242649727E-01,4.2065102242647479E-01
-10.0,0.001,1e-06,-1.578947368421053,36.84236842105263,4.2594731881599324E-01,4.2594731882486975E-01,4.2594731881599313E-01
-10.0,0.001,1e-06,-1.578947368421053,39.473894736842105,4.3057134204772779E-01,4.3057134204772102E-01,4.3057134204772768E-01
-10.0,0.001,1e-06,-1.578947368421053,42.10542105263158,4.3464189843151241E-01,4.3464189843150935E-01,4.3464189843151224E-01
-10.0,0.001,1e-06,-1.578947368421053,44.73694736842105,4.3825168898234368E-01,4.3825168898234379E-01,4.3825168898234351E-01
-10.0,0.001,1e-06,-1.578947368421053,47.36847368421052,4.4147402434631100E-01,4.4147402434631183E-01,4.4147402434631100E-01
-10.0,0.001,1e-06,-1.578947368421053,50.0,4.4436759159271993E-01,4.4436759159272060E-01,4.4436759159271977E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,0.001,4.2705295281840014E-05,4.2705245564208228E-05,4.2705295281786258E-05
-8.947368421052632,0.001,1e-06,-1.578947368421053,2.6325263157894736,1.0820860919305680E-01,1.0820860919316914E-01,1.0820860919305678E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,5.264052631578948,1.9588722518309490E-01,1.9588722518018981E-01,1.9588722518309487E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,7.8955789473684215,2.5913225865404510E-01,2.5913225865405987E-01,2.5913225865404510E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,10.527105263157894,3.0360240598095356E-01,3.0360240598095295E-01,3.0360240598095356E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,13.158631578947368,3.3542020163812314E-01,3.3542020163798664E-01,3.3542020163812319E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,15.790157894736842,3.5887836684315716E-01,3.5887836684318719E-01,3.5887836684315716E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,18.42168421052632,3.7670978252179027E-01,3.7670978252606424E-01,3.7670978252179027E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,21.05321052631579,3.9064130285360538E-01,3.9064130285360404E-01,3.9064130285360538E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,23.684736842105263,4.0178675416208787E-01,4.0178675416208820E-01,4.0178675416208787E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,26.31626315789474,4.1088529891350389E-01,4.1088529891322317E-01,4.1088529891350384E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,28.947789473684214,4.1844199861292020E-01,4.1844199861293857E-01,4.1844199861292020E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,31.579315789473686,4.2481155185014335E-01,4.2481155185020547E-01,4.2481155185014330E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,34.210842105263154,4.3024933984128477E-01,4.3024933984130698E-01,4.3024933984128472E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,36.84236842105263,4.3494338367365809E-01,4.3494338368254509E-01,4.3494338367365803E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,39.473894736842105,4.3903489342106644E-01,4.3903489342105967E-01,4.3903489342106644E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,42.10542105263158,4.4263182155736575E-01,4.4263182155736280E-01,4.4263182155736558E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,44.73694736842105,4.4581801539293736E-01,4.4581801539293736E-01,4.4581801539293725E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,47.36847368421052,4.4865953264943376E-01,4.4865953264943453E-01,4.4865953264943365E-01
-8.947368421052632,0.001,1e-06,-1.578947368421053,50.0,4.5120908637129675E-01,4.5120908637129736E-01,4.5120908637129670E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,0.001,4.9904181289568246E-05,4.9904182517781408E-05,4.9904181289514483E-05
-7.894736842105264,0.001,1e-06,-1.578947368421053,2.6325263157894736,1.2473188935550067E-01,1.2473188935561309E-01,1.2473188935550066E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,5.264052631578948,2.1971898795953917E-01,2.1971898795663014E-01,2.1971898795953912E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,7.8955789473684215,2.8356848106539218E-01,2.8356848106540694E-01,2.8356848106539212E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,10.527105263157894,3.2620873652657961E-01,3.2620873652657895E-01,3.2620873652657961E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,13.158631578947368,3.5571756161606133E-01,3.5571756161592466E-01,3.5571756161606150E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,15.790157894736842,3.7701324289690158E-01,3.7701324289693161E-01,3.7701324289690152E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,18.42168421052632,3.9297413107884899E-01,3.9297413108312801E-01,3.9297413107884899E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,21.05321052631579,4.0532451271861453E-01,4.0532451271861308E-01,4.0532451271861453E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,23.684736842105263,4.1513778850543187E-01,4.1513778850543226E-01,4.1513778850543187E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,26.31626315789474,4.2310897836092959E-01,4.2310897836064865E-01,4.2310897836092959E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,28.947789473684214,4.2970465504070215E-01,4.2970465504072053E-01,4.2970465504070215E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,31.579315789473686,4.3524822001752433E-01,4.3524822001758645E-01,4.3524822001752439E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,34.210842105263154,4.3997021160590860E-01,4.3997021160593086E-01,4.3997021160590843E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,36.84236842105263,4.4403905087993634E-01,4.4403905088883378E-01,4.4403905087993617E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,39.473894736842105,4.4758045387486395E-01,4.4758045387485712E-01,4.4758045387486389E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,42.10542105263158,4.5069005448484989E-01,4.5069005448484684E-01,4.5069005448484978E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,44.73694736842105,4.5344183294406909E-01,4.5344183294406909E-01,4.5344183294406898E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,47.36847368421052,4.5589387912198520E-01,4.5589387912198615E-01,4.5589387912198509E-01
-7.894736842105264,0.001,1e-06,-1.578947368421053,50.0,4.5809241858670102E-01,4.5809241858670152E-01,4.5809241858670086E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,0.001,5.9982979596935073E-05,5.9982980826631959E-05,5.9982979596881296E-05
-6.842105263157895,0.001,1e-06,-1.578947368421053,2.6325263157894736,1.4670989534517931E-01,1.4670989534529183E-01,1.4670989534517928E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,5.264052631578948,2.4872466819395123E-01,2.4872466819103795E-01,2.4872466819395123E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,7.8955789473684215,3.1138896003459438E-01,3.1138896003460920E-01,3.1138896003459426E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,10.527105263157894,3.5089448623981984E-01,3.5089448623981900E-01,3.5089448623981989E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,13.158631578947368,3.7731940061900121E-01,3.7731940061886432E-01,3.7731940061900127E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,15.790157894736842,3.9600008969626660E-01,3.9600008969629669E-01,3.9600008969626660E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,18.42168421052632,4.0981832526041256E-01,4.0981832526469658E-01,4.0981832526041251E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,21.05321052631579,4.2041729452099069E-01,4.2041729452098919E-01,4.2041729452099064E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,23.684736842105263,4.2878759016099893E-01,4.2878759016099932E-01,4.2878759016099893E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,26.31626315789474,4.3555670190630175E-01,4.3555670190602042E-01,4.3555670190630169E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,28.947789473684214,4.4113935076220356E-01,4.4113935076222205E-01,4.4113935076220367E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,31.579315789473686,4.4581972032914752E-01,4.4581972032920986E-01,4.4581972032914746E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,34.210842105263154,4.4979864390085461E-01,4.4979864390087698E-01,4.4979864390085456E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,36.84236842105263,4.5322186052897595E-01,4.5322186053788371E-01,4.5322186052897590E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,39.473894736842105,4.5619758100834046E-01,4.5619758100833363E-01,4.5619758100834046E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,42.10542105263158,4.5880777348700874E-01,4.5880777348700574E-01,4.5880777348700869E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,44.73694736842105,4.6111562731811478E-01,4.6111562731811478E-01,4.6111562731811467E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,47.36847368421052,4.6317061750748345E-01,4.6317061750748428E-01,4.6317061750748340E-01
-6.842105263157895,0.001,1e-06,-1.578947368421053,50.0,4.6501202027742239E-01,4.6501202027742294E-01,4.6501202027742233E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,0.001,7.5101642361545762E-05,7.5101643592729062E-05,7.5101642361491972E-05
-5.7894736842105265,0.001,1e-06,-1.578947368421053,2.6325263157894736,1.7701658816400129E-01,1.7701658816411395E-01,1.7701658816400132E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,5.264052631578948,2.8412809612356738E-01,2.8412809612064993E-01,2.8412809612356732E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,7.8955789473684215,3.4283632327719488E-01,3.4283632327720970E-01,3.4283632327719477E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,10.527105263157894,3.7762872325302904E-01,3.7762872325302843E-01,3.7762872325302893E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,13.158631578947368,4.0014334831970849E-01,4.0014334831957143E-01,4.0014334831970844E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,15.790157894736842,4.1576043733710760E-01,4.1576043733713769E-01,4.1576043733710760E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,18.42168421052632,4.2717821997510497E-01,4.2717821997939404E-01,4.2717821997510497E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,21.05321052631579,4.3586922781392945E-01,4.3586922781392795E-01,4.3586922781392939E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,23.684736842105263,4.4269675710286494E-01,4.4269675710286527E-01,4.4269675710286494E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,26.31626315789474,4.4819749022841826E-01,4.4819749022813665E-01,4.4819749022841837E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,28.947789473684214,4.5272147309506905E-01,4.5272147309508748E-01,4.5272147309506916E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,31.579315789473686,4.5650626697497571E-01,4.5650626697503799E-01,4.5650626697497576E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,34.210842105263154,4.5971854253827266E-01,4.5971854253829503E-01,4.5971854253827266E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,36.84236842105263,4.6247857292808719E-01,4.6247857293700545E-01,4.6247857292808703E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,39.473894736842105,4.6487526804140800E-01,4.6487526804140111E-01,4.6487526804140789E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,42.10542105263158,4.6697573858753133E-01,4.6697573858752839E-01,4.6697573858753122E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,44.73694736842105,4.6883157196063235E-01,4.6883157196063235E-01,4.6883157196063230E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,47.36847368421052,4.7048306373624588E-01,4.7048306373624676E-01,4.7048306373624577E-01
-5.7894736842105265,0.001,1e-06,-1.578947368421053,50.0,4.7196213983734780E-01,4.7196213983734836E-01,4.7196213983734769E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,0.001,1.0030006414076866E-04,1.0030006537344121E-04,1.0030006414071486E-04
-4.736842105263158,0.001,1e-06,-1.578947368421053,2.6325263157894736,2.2046724073006604E-01,2.2046724073017879E-01,2.2046724073006604E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,5.264052631578948,3.2710188635371301E-01,3.2710188635079146E-01,3.2710188635371296E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,7.8955789473684215,3.7794212536509519E-01,3.7794212536511002E-01,3.7794212536509519E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,10.527105263157894,4.0626316137123858E-01,4.0626316137123791E-01,4.0626316137123852E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,13.158631578947368,4.2404902932098598E-01,4.2404902932084881E-01,4.2404902932098587E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,15.790157894736842,4.3618640420001442E-01,4.3618640420004456E-01,4.3618640420001437E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,18.42168421052632,4.4497394402709634E-01,4.4497394403139034E-01,4.4497394402709634E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,21.05321052631579,4.5162100964647034E-01,4.5162100964646890E-01,4.5162100964647023E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,23.684736842105263,4.5682061280671871E-01,4.5682061280671904E-01,4.5682061280671876E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,26.31626315789474,4.6099709109992054E-01,4.6099709109963860E-01,4.6099709109992060E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,28.947789473684214,4.6442429925394002E-01,4.6442429925395856E-01,4.6442429925394008E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,31.579315789473686,4.6728666772507527E-01,4.6728666772513766E-01,4.6728666772507521E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,34.210842105263154,4.6971284835051041E-01,4.6971284835053284E-01,4.6971284835051041E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,36.84236842105263,4.7179526924900156E-01,4.7179526925793014E-01,4.7179526924900139E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,39.473894736842105,4.7360201940612751E-01,4.7360201940612062E-01,4.7360201940612751E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,42.10542105263158,4.7518435096632566E-01,4.7518435096632272E-01,4.7518435096632561E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,44.73694736842105,4.7658157216875241E-01,4.7658157216875235E-01,4.7658157216875224E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,47.36847368421052,4.7782433016016795E-01,4.7782433016016884E-01,4.7782433016016784E-01
-4.736842105263158,0.001,1e-06,-1.578947368421053,50.0,4.7893686888043158E-01,4.7893686888043219E-01,4.7893686888043141E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,0.001,1.5069794330308187E-04,1.5069794453724631E-04,1.5069794330302812E-04
-3.6842105263157894,0.001,1e-06,-1.578947368421053,2.6325263157894736,2.8471400833677046E-01,2.8471400833688332E-01,2.8471400833677041E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,5.264052631578948,3.7826199821000356E-01,3.7826199820707795E-01,3.7826199821000361E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,7.8955789473684215,4.1640070296353759E-01,4.1640070296355247E-01,4.1640070296353759E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,10.527105263157894,4.3650939564374713E-01,4.3650939564374641E-01,4.3650939564374713E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,13.158631578947368,4.4883561806212241E-01,4.4883561806198508E-01,4.4883561806212258E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,15.790157894736842,4.5714172133691389E-01,4.5714172133694403E-01,4.5714172133691378E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,18.42168421052632,4.6311115517530366E-01,4.6311115517960272E-01,4.6311115517530343E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,21.05321052631579,4.6760541835017339E-01,4.6760541835017194E-01,4.6760541835017344E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,23.684736842105263,4.7110988125053260E-01,4.7110988125053305E-01,4.7110988125053255E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,26.31626315789474,4.7391844350684081E-01,4.7391844350655860E-01,4.7391844350684087E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,28.947789473684214,4.7621931706966208E-01,4.7621931706968063E-01,4.7621931706966208E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,31.579315789473686,4.7813854855232052E-01,4.7813854855238302E-01,4.7813854855232046E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,34.210842105263154,4.7976369709187827E-01,4.7976369709190064E-01,4.7976369709187827E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,36.84236842105263,4.8115746728637759E-01,4.8115746729531672E-01,4.8115746728637732E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,39.473894736842105,4.8236593592846960E-01,4.8236593592846277E-01,4.8236593592846960E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,42.10542105263158,4.8342371661656025E-01,4.8342371661655731E-01,4.8342371661656014E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,44.73694736842105,4.8435731335263993E-01,4.8435731335263993E-01,4.8435731335263976E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,47.36847368421052,4.8518736263348217E-01,4.8518736263348305E-01,4.8518736263348200E-01
-3.6842105263157894,0.001,1e-06,-1.578947368421053,50.0,4.8593017108426040E-01,4.8593017108426095E-01,4.8593017108426029E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,0.001,3.0189380305831908E-04,3.0189380429397822E-04,3.0189380305826530E-04
-2.6315789473684212,0.001,1e-06,-1.578947368421053,2.6325263157894736,3.7859925801607669E-01,3.7859925801618965E-01,3.7859925801607675E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,5.264052631578948,4.3684206485286325E-01,4.3684206484993343E-01,4.3684206485286331E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,7.8955789473684215,4.5747230363393876E-01,4.5747230363395369E-01,4.5747230363393870E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,10.527105263157894,4.6793454342174384E-01,4.6793454342174323E-01,4.6793454342174379E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,13.158631578947368,4.7424637103058670E-01,4.7424637103044920E-01,4.7424637103058676E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,15.790157894736842,4.7846542532812042E-01,4.7846542532815073E-01,4.7846542532812042E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,18.42168421052632,4.8148339277711599E-01,4.8148339278142011E-01,4.8148339277711594E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,21.05321052631579,4.8374876571433906E-01,4.8374876571433761E-01,4.8374876571433906E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,23.684736842105263,4.8551159546317074E-01,4.8551159546317113E-01,4.8551159546317074E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,26.31626315789474,4.8692226073408662E-01,4.8692226073380412E-01,4.8692226073408656E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,28.947789473684214,4.8807660971906303E-01,4.8807660971908157E-01,4.8807660971906308E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,31.579315789473686,4.8903861436987378E-01,4.8903861436993634E-01,4.8903861436987373E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,34.210842105263154,4.8985260057466307E-01,4.8985260057468549E-01,4.8985260057466290E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,36.84236842105263,4.9055025016000009E-01,4.9055025016894965E-01,4.9055025015999992E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,39.473894736842105,4.9115480815458312E-01,4.9115480815457624E-01,4.9115480815458312E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,42.10542105263158,4.9168371527246407E-01,4.9168371527246119E-01,4.9168371527246379E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,44.73694736842105,4.9215031279434729E-01,4.9215031279434729E-01,4.9215031279434701E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,47.36847368421052,4.9256497996674720E-01,4.9256497996674803E-01,4.9256497996674709E-01
-2.6315789473684212,0.001,1e-06,-1.578947368421053,50.0,4.9293591267680176E-01,4.9293591267680226E-01,4.9293591267680159E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,0.001,4.9999999556547969E-01,5.0000049564936822E-01,4.9999999556547980E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,2.6325263157894736,4.9999491214806518E-01,4.9999491214817832E-01,4.9999491214806513E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,5.264052631578948,4.9999096661480807E-01,4.9999096661187403E-01,4.9999096661480819E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,7.8955789473684215,4.9998744190337807E-01,4.9998744190339306E-01,4.9998744190337796E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,10.527105263157894,4.9998418614756923E-01,4.9998418614756862E-01,4.9998418614756923E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,13.158631578947368,4.9998112758138014E-01,4.9998112758124247E-01,4.9998112758138014E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,15.790157894736842,4.9997822413707588E-01,4.9997822413710624E-01,4.9997822413707593E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,18.42168421052632,4.9997544814625194E-01,4.9997544815056111E-01,4.9997544814625200E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,21.05321052631579,4.9997278003262119E-01,4.9997278003261986E-01,4.9997278003262124E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,23.684736842105263,4.9997020522372965E-01,4.9997020522372998E-01,4.9997020522372965E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,26.31626315789474,4.9996771245755439E-01,4.9996771245727156E-01,4.9996771245755428E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,28.947789473684214,4.9996529277560753E-01,4.9996529277562601E-01,4.9996529277560753E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,31.579315789473686,4.9996293888647708E-01,4.9996293888653964E-01,4.9996293888647719E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,34.210842105263154,4.9996064474375923E-01,4.9996064474378166E-01,4.9996064474375934E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,36.84236842105263,4.9995840525512619E-01,4.9995840526408630E-01,4.9995840525512608E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,39.473894736842105,4.9995621607528845E-01,4.9995621607528168E-01,4.9995621607528840E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,42.10542105263158,4.9995407345466097E-01,4.9995407345465798E-01,4.9995407345466086E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,44.73694736842105,4.9995197412619491E-01,4.9995197412619496E-01,4.9995197412619485E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,47.36847368421052,4.9994991521906906E-01,4.9994991521906990E-01,4.9994991521906901E-01
-1.578947368421053,0.001,1e-06,-1.578947368421053,50.0,4.9994789419172808E-01,4.9994789419172869E-01,4.9994789419172803E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,0.001,9.9969810175817231E-01,9.9969810175657781E-01,9.9969810175817264E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,2.6325263157894736,6.2139069089136323E-01,6.2139069089147636E-01,6.2139069089136323E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,5.264052631578948,5.6313993441435195E-01,5.6313993441141375E-01,5.6313993441435195E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,7.8955789473684215,5.4250262479411271E-01,5.4250262479412759E-01,5.4250262479411260E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,10.527105263157894,5.3203386255390550E-01,5.3203386255390472E-01,5.3203386255390539E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,13.158631578947368,5.2571591119258809E-01,5.2571591119245031E-01,5.2571591119258820E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,15.790157894736842,5.2149104557434778E-01,5.2149104557437798E-01,5.2149104557434778E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,18.42168421052632,5.1846752297013565E-01,5.1846752297444987E-01,5.1846752297013576E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,21.05321052631579,5.1619681142170881E-01,5.1619681142170737E-01,5.1619681142170870E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,23.684736842105263,5.1442883019887464E-01,5.1442883019887498E-01,5.1442883019887453E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,26.31626315789474,5.1301317790942003E-01,5.1301317790913681E-01,5.1301317790941992E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,28.947789473684214,5.1185398834380136E-01,5.1185398834381990E-01,5.1185398834380147E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,31.579315789473686,5.1088727490024333E-01,5.1088727490030594E-01,5.1088727490024333E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,34.210842105263154,5.1006869955122591E-01,5.1006869955124834E-01,5.1006869955122580E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,36.84236842105263,5.0936657025222865E-01,5.0936657026119914E-01,5.0936657025222853E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,39.473894736842105,5.0875763325953804E-01,5.0875763325953127E-01,5.0875763325953816E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,42.10542105263158,5.0822444034159353E-01,5.0822444034159042E-01,5.0822444034159342E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,44.73694736842105,5.0775364366956199E-01,5.0775364366956199E-01,5.0775364366956188E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,47.36847368421052,5.0733485824436919E-01,5.0733485824437008E-01,5.0733485824436908E-01
-0.526315789473685,0.001,1e-06,-1.578947368421053,50.0,5.0695988308714424E-01,5.0695988308714490E-01,5.0695988308714401E-01
0.5263157894736832,0.001,1e-06,-1.578947368421053,0.001,9.9984929805919531E-01,9.9984929805916634E-01,9.9984929805919553E-01
0.5263157894736832,0.001,1e-06,-1.578947368421053,2.6325263157894736,7.1527623133938589E-01,7.1527623133949902E-01,7.1527623133938600E-01
0.5263157894736832,0.001,1e-06,-1.578947368421053,5.264052631578948,6.2172018492403480E-01,6.2172018492109182E-01,6.2172018492403458E-01
0.5263157894736832,0.001,1e-06,-1.578947368421053,7.8955789473684215,5.8357435479630948E-01,5.8357435479632458E-01,5.8357435479630948E-01
