alpha,beta,delta,mpmath,scipy,gnp
42.94698499974311,22.379199101510835,30.94006930977943,2.4557509715334941E-117,NAN,6.0243727968005325E-87
68.52067378639437,53.90407813977695,85.92220455697498,0.0000000000000000E+00,NAN,0.0000000000000000E+00
15.635508643708732,10.765345262126475,69.08902125591956,9.0919846601841190E-136,NAN,2.1556508619696916E-131
38.56639880791042,35.691733926932486,93.34510512935657,0.0000000000000000E+00,NAN,0.0000000000000000E+00
1.9843947128482191,0.9720043172478366,84.86906834117272,2.5898365180893132E-11,2.5898365352999958E-11,2.5898365180893245E-11
8.186717849727128,5.747345596117793,21.110583819411694,1.0615950206926716E-23,1.0616038422965360E-23,1.0615950206926693E-23
21.646141546325392,18.767619451065126,41.84682090766585,1.5089696966636649E-202,0.0000000000000000E+00,6.4332037646042521E-200
41.46560146396372,4.477564658832865,98.89101297892766,2.1850290123735927E-12,NAN,0.0000000000000000E+00
46.32454038870169,21.768617175952336,70.29912335135342,8.9425214225950783E-269,NAN,7.4019079265924508E-295
88.45226864027968,7.856177468270912,79.39076233923682,4.6625856015889982E-14,NAN,4.6625856015889912E-14
31.666527558959153,17.63351959579565,8.284428981990596,2.2001457989763582E-21,2.2003368379266780E-21,2.2001457989763770E-21
2.14736616384286,0.6736859708754693,95.37518603619709,2.7505392730973692E-06,2.7505392730970300E-06,2.7505392730973747E-06
82.62250845376974,69.38781003597454,55.04497139427925,0.0000000000000000E+00,NAN,0.0000000000000000E+00
6.185631690421904,2.8976227181753984,15.360799463630824,1.3072800131307609E-06,1.3072800131307552E-06,1.3072800131307620E-06
9.300106274230172,1.5212138270269546,57.36765830181502,7.5308040532054402E-05,7.5308040532059186E-05,7.5308040532054443E-05
96.31820849225676,84.05038721310748,91.53883468128186,0.0000000000000000E+00,NAN,0.0000000000000000E+00
75.33678844741772,32.094508941865456,54.448715501841974,6.8802066080485967E-266,NAN,2.6294236061024957E-172
33.78608242372272,0.698419804336289,99.31213470333356,1.1556645023369419E-01,NAN,0.0000000000000000E+00
13.218751983077949,3.5578466714965065,92.7532472064357,9.3829948291251671E-22,NAN,0.0000000000000000E+00
38.67367058661298,14.824902789906501,49.71768527893173,3.8444136751121998E-66,NAN,5.7490958700735519E-94
33.920150083124575,0.9223510256416456,96.7083298806572,5.9678104832212156E-02,NAN,0.0000000000000000E+00
87.44424570304588,12.314887859804108,76.73337651578997,3.1110834809759106E-31,NAN,3.1110834809759040E-31
41.875882978386684,12.433613432989606,25.47642740652193,5.1945980530606092E-23,NAN,5.1945980530606416E-23
8.205418556556188,2.772677628563819,9.8499225699069,1.0394627806124405E-03,1.0394627806124448E-03,1.0394627806124413E-03
92.68059343065626,40.56669478022644,2.724219654110923,4.8852081864549685E-13,4.8852071128884131E-13,4.8852081864549866E-13
62.2317140581623,18.54645590539276,52.14552135009104,2.1277831948253694E-66,NAN,2.1277831948254429E-66
11.67186896824344,3.7469839679530508,75.49634021244002,2.2984708877411729E-22,NAN,2.2984708877411936E-22
11.318302830482185,5.2308059128241124,13.077055963105721,3.6528773897731718E-09,3.6528773922187838E-09,3.6528773897731892E-09
46.593858183185255,16.41170252084044,20.192721787634948,2.3861161747309419E-28,NAN,2.3861161747309858E-28
9.209804479945927,6.900781021260176,97.38259752517332,5.9803841925082434E-143,0.0000000000000000E+00,4.9144340392805968E-134
63.17558746808364,49.30909395877549,80.70069121953951,0.0000000000000000E+00,NAN,0.0000000000000000E+00
61.63876272569993,1.148369100307446,32.32723426179448,2.0280876206283022E-01,NAN,2.0280876206282999E-01
3.2091027804667522,0.5223393295860226,94.26668611594637,2.2605507396201872E-03,2.2605507396201547E-03,2.2605507396201889E-03
80.74247068134841,8.28542945277063,47.73844922880746,8.9078179276435263E-11,NAN,8.9078179276435120E-11
78.67968929918891,27.78675222106188,25.394136478183658,4.7973878543408248E-107,NAN,3.0661499522707166E-58
91.53091155326223,32.63516640538237,34.501487979546155,3.5134593974449168E-114,NAN,1.4460514484803790E-92
67.03099436720098,50.19244053207033,27.21782961691373,2.5973294669329984E-273,NAN,8.3023438907371023E-270
69.28653037129,50.51411303768484,69.51062413115355,0.0000000000000000E+00,NAN,0.0000000000000000E+00
16.37500170366234,14.437018665235149,37.38683221308176,4.2903401885331992E-142,7.0192405973445782E-143,7.1089402627399778E-143
2.3898575090671916,1.631393269127457,57.78158688721243,3.5044863453347613E-18,3.5044862113653895E-18,3.5044863453347705E-18
6.5572496786895735,3.9038131677151338,62.0369865268869,6.2907108612203087E-37,6.3203021779174981E-37,6.2907108612203956E-37
96.44616955469557,95.8042754572416,50.45153227801641,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
64.5724908345978,41.43505553607543,45.26953276718037,0.0000000000000000E+00,NAN,1.6805362990343035E-298
94.69071974267425,36.90029310156712,35.22830194110894,1.6934056531876955E-143,NAN,5.2402032655552382E-117
34.939086502850685,10.661928159515632,23.362370398505433,5.5753139544312930E-19,NAN,5.5753139544313200E-19
75.52240244456473,2.7701491259885755,9.436305337962812,1.6374516310789061E-01,NAN,1.6374516310789064E-01
6.540831137201317,6.169639659161452,69.92279486256471,8.0732557338876802E-139,4.3231108206088469E-135,4.2640643238258218E-135
16.621350354131522,12.501488115541509,1.5923473378377975,1.1840834852845365E-05,1.1840834852845931E-05,1.1840834852845370E-05
27.714056353864127,10.457076753014707,73.34223102618284,1.3129406291835956E-67,NAN,0.0000000000000000E+00
55.032274851822464,48.113416721002686,75.4032294588304,0.0000000000000000E+00,NAN,0.0000000000000000E+00
55.74133060021091,42.49706130793797,80.60463029306274,0.0000000000000000E+00,NAN,0.0000000000000000E+00
49.899146244249174,23.2152294805121,64.16466861101827,4.9331975303120574E-205,NAN,7.6916463562763152E-208
42.44693399962312,40.531379344115855,95.23558506156438,0.0000000000000000E+00,NAN,0.0000000000000000E+00
57.570940328749515,51.331098189421866,38.2447738949501,0.0000000000000000E+00,NAN,0.0000000000000000E+00
96.66627287638843,43.12805689508431,45.88358029301211,7.5460518069500337E-206,NAN,6.0944885624262588E-205
45.80849796905143,19.5673708943813,28.900767768447523,2.0589327068612578E-57,NAN,2.0589327068612720E-57
83.74730470841868,12.762457642923348,1.0259072115485885,7.8587610046608553E-02,7.8587610046608677E-02,7.8587610046608525E-02
5.588140631222088,0.576709043882827,43.78363308010014,5.3088824143495722E-02,5.3088824143495951E-02,5.3088824143495771E-02
38.55934013574853,13.784816210386989,49.89943652094797,1.5187726988654074E-57,NAN,8.0982020001359751E-87
56.05008386779627,12.060135660843947,46.39051614252537,1.2794529923686579E-28,NAN,1.2794529923686756E-28
62.03243524493806,4.30924846847793,3.634986171594072,1.4842894520865674E-01,1.4842894520865740E-01,1.4842894520865660E-01
25.002583974861196,18.377118816039008,16.000146538321133,3.1517888824935706E-58,3.1844242241277513E-58,3.1517888824935600E-58
39.92970205764603,38.342627189380906,27.31582093979163,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
94.70066986740028,65.06064854278036,40.9399571201842,0.0000000000000000E+00,NAN,0.0000000000000000E+00
64.8854265504409,58.826270545200195,20.531427114122476,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
58.49703987498104,50.87055893131308,36.41686564547976,0.0000000000000000E+00,NAN,0.0000000000000000E+00
6.530805753273573,4.21734788567419,28.731366302195404,2.4001494307601693E-21,2.4001671449502286E-21,2.4001494307601813E-21
5.218573588057128,2.7270579225747573,10.840367943779954,2.3054165652759254E-05,2.3054165652959926E-05,2.3054165652759301E-05
21.14063338475863,7.572270235189453,87.62908797814741,1.0713521003476069E-55,NAN,0.0000000000000000E+00
13.783139762087451,6.822464294964932,60.784182357271916,5.5250737976591489E-50,NAN,5.5250737976592267E-50
98.37500917739949,31.6383323590404,98.33840383625945,2.3952943919948215E-224,NAN,4.0355016852433818E-226
0.27571201311881194,0.04762168030714344,60.33593657119004,2.4134806603757064E-01,2.4134806603757053E-01,2.4134806603757072E-01
36.58498707452252,18.121874003559693,61.51782962887965,1.1521312807256849E-166,NAN,2.0824288427436996E-267
5.843186539930537,3.861383306474856,36.38992298402,3.7659154956745356E-25,3.7661404889012117E-25,3.7659154956745503E-25
64.00141582120935,37.45007580806344,80.50126511210512,0.0000000000000000E+00,NAN,0.0000000000000000E+00
4.654273674283837,3.4318154171952653,46.25834871645005,1.6724133743559968E-32,1.6728001979396058E-32,1.6724133743559993E-32
6.8418951445366885,2.3009178620332436,82.33475248983116,2.7735646156594997E-16,2.7761711974742186E-16,2.7735646156595135E-16
7.995170618306281,0.00876149556042254,46.71932084446408,4.9155411464296805E-01,4.9155411464294380E-01,4.9155411464296772E-01
27.179241345156647,5.79554391155575,73.91680299598202,3.5441270085054406E-22,NAN,0.0000000000000000E+00
57.63623044159706,16.72119170985959,66.2493582113615,1.0600976544188511E-73,NAN,4.3261737825873588E-91
80.54505631446774,44.54130799215029,39.66314049189019,8.2502497458725439E-238,NAN,4.5488228966259313E-234
26.719891258541576,10.41200982753934,9.107740465018425,2.8333395838705561E-10,2.8333392546514853E-10,2.8333395838705582E-10
28.31782248589007,18.61490571004441,23.269858871040316,7.1134049090563113E-73,7.2118668869395528E-73,7.1134049090565438E-73
82.44838991304975,18.509253993294564,44.056209752746256,1.5907351749037175E-42,NAN,1.5907351749037649E-42
74.59509206925209,34.91656394410469,47.48517526462009,6.8972566862212334E-271,NAN,1.6748502842361349E-181
12.682348020985106,0.04111176200757447,21.49342505362696,4.7866838134199641E-01,4.7866838134201178E-01,4.7866838134199663E-01
80.63508712170099,55.30984767250377,26.112648896673985,4.3937153553118020E-302,NAN,1.1760803726235545E-251
83.12527961241949,71.87244821424777,32.40734296719366,0.0000000000000000E+00,NAN,0.0000000000000000E+00
17.783400530927022,15.25709608836913,54.76754118236871,1.6923171926622340E-230,0.0000000000000000E+00,3.1424090456936392E-208
62.695172909256776,54.79144526548394,8.942016487795396,1.2854654650107836E-138,1.4144844629172013E-127,1.4099870608876501E-127
19.675165438501974,3.8708866566190974,40.69202805572012,1.1137921133435649E-08,NAN,1.1137921133435673E-08
24.350027710096224,23.874190329983126,68.19254893005407,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
49.401081527108865,27.23320159263177,83.63999839594811,0.0000000000000000E+00,NAN,0.0000000000000000E+00
52.22248057505289,9.72427661018256,51.60193165794503,1.3880255519379513E-22,NAN,1.0254708490051969E-22
47.90387250630332,4.401022387129553,94.99799023795042,2.7519373276771451E-10,NAN,0.0000000000000000E+00
54.11456418936756,3.8872507654769772,73.55045249162045,2.8847545939257488E-06,NAN,7.3367744082718169E-90
21.31725447786882,13.572555260272308,78.99106270142073,2.0512283366155560E-208,NAN,0.0000000000000000E+00
77.85825823242308,48.92073931918474,13.514502192267072,7.1221298486031958E-106,NAN,6.5854602507618680E-104
27.785563354448804,21.8445736668647,50.54515600830862,2.9258138671044118E-246,NAN,1.3537424915022638E-235
91.26841628862131,60.08178379592488,3.552551215509918,5.1213934704148458E-37,5.1333137032353492E-37,5.1213934704149160E-37
51.516015203655364,26.7556048912877,66.8609264308589,6.1701307814555460E-270,NAN,8.6222504948570376E-273
30.369101610405533,4.965226713233843,32.51401856051475,1.2729399537849147E-07,NAN,1.2729399537849168E-07
17.43921586692751,12.800469887175925,87.9804018547173,2.2846015697227669E-215,NAN,0.0000000000000000E+00
48.5209110376406,0.24515955073369725,13.079903399115189,4.4936607907545933E-01,4.4936607907546239E-01,4.4936607907545956E-01
37.63035371783508,24.83546980214906,7.443780771307079,1.9840845029214791E-32,1.9857829297685571E-32,1.9840845029215049E-32
62.30975597840254,10.34217450322965,39.54782338364956,6.8288630401076319E-17,NAN,6.8288630401076873E-17
49.84645980271236,7.950254900006607,15.824392063420193,3.5085524802289680E-06,NAN,3.5085524802289777E-06
3.6969328403716752,3.346758616272422,54.994761070959704,5.0242992611433238E-53,5.0285722577251361E-53,5.0242992611433924E-53
83.30964378608455,77.17924209334764,43.35893031862314,0.0000000000000000E+00,NAN,0.0000000000000000E+00
5.168342238000481,3.720404509714495,2.3330441886638815,3.6073482565030408E-03,3.6073482565031042E-03,3.6073482565030430E-03
82.75968879075718,18.964883250259494,24.34355514852546,2.0037763654115313E-25,NAN,2.0037763654115396E-25
81.2751515920342,38.15361370198159,15.295552397896493,1.5655237147776828E-65,NAN,1.5655237147777155E-65
92.3983885456309,32.01658350620151,17.856591265978167,1.1441326104911635E-46,NAN,1.1441326104911733E-46
66.44043971411213,7.864510931389842,98.64766416517266,8.4928313796351717E-246,NAN,4.0644295667891218E-249
16.06320278690095,3.8124808901316967,58.02711874782082,1.4659780484047921E-13,NAN,1.4659780484047951E-13
44.19349921599232,2.600917111539508,77.86509343797472,2.7642220704242109E-04,NAN,3.3784932272943387E-252
43.94382658438688,42.685026723402885,38.5332514328197,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
63.23366631520499,14.975160809018313,18.089536107255793,3.6232195946226792E-16,NAN,3.6232195946226895E-16
38.11437210287195,14.763832348655244,33.56711060295149,1.1998638442995027E-45,NAN,1.1998609941944499E-45
67.56813311882387,16.697424380713965,69.58249860837864,1.1014048543851083E-65,NAN,2.5063838416279941E-67
20.391534102403675,13.273942201227229,41.276072738073466,1.8709553679581903E-90,0.0000000000000000E+00,1.8709553679581936E-90
35.33572446387772,19.87296216189783,1.019436158599831,2.1642818022642778E-04,2.1642818022689551E-04,2.1642818022642800E-04
54.33179781532415,41.571130972875316,55.55049327939631,0.0000000000000000E+00,NAN,0.0000000000000000E+00
42.76567747039368,0.5300441581963304,51.1629426918271,2.8104840367789052E-01,NAN,7.2282343614767529E-18
12.253442551249254,2.51521514499222,68.13924446430866,1.2446135328396847E-09,NAN,1.2446135328396855E-09
96.58284624812967,57.808721231969116,2.7929272065357145,2.0065903364592231E-25,2.0071103608027248E-25,2.0065903364592396E-25
69.12984891824502,39.84739865176255,88.86587799005753,0.0000000000000000E+00,NAN,0.0000000000000000E+00
83.30367474402479,68.62470750293869,46.17811442977797,0.0000000000000000E+00,NAN,0.0000000000000000E+00
35.74671716816835,2.9092741319527367,36.0983217749241,1.7184607026727496E-03,NAN,6.3963935083903817E-04
94.48964612099857,35.094417240520684,28.901523848797638,5.2133547768151556E-178,NAN,2.9855219021519465E-87
81.2448976081837,32.81876484959045,84.97793941749593,9.2624020040831120E-260,NAN,3.5827893718068551E-262
97.95064505254301,50.24876592674295,26.50295495196399,1.0724772917736339E-222,NAN,3.3643703426709016E-162
19.740227844728157,6.94315850100143,30.006767450216923,1.6803251178442467E-18,1.6835531058017930E-18,1.6803251178442551E-18
47.717470490597655,35.03418839602032,89.05507144214778,0.0000000000000000E+00,NAN,0.0000000000000000E+00
38.585513558242866,4.055493518814292,46.98022418928854,3.7171515010915985E-06,NAN,1.0450660447945441E-22
61.389885665308086,3.7758030693437266,4.8198350899056965,1.4502008522154997E-01,1.4502008522155510E-01,1.4502008522155008E-01
25.022723147062344,7.853881407601325,12.173677196538781,1.4587249231084470E-08,1.4587249230951070E-08,1.4587249231084475E-08
10.048128502778882,0.9062369078487742,75.37821497102239,6.4914387829967521E-03,NAN,6.4914387829967512E-03
47.66218206630463,18.713435161006668,32.565721227254144,5.2102054554534836E-105,NAN,1.9005303313392936E-56
63.94755418002681,36.97918079400025,30.451225942334002,3.1653100179958168E-158,NAN,2.8380663606457001E-158
38.40215783371249,3.2649996275864863,29.52580815424623,2.0838659332949724E-03,NAN,2.0838659332949754E-03
98.743946832286,45.41000066941441,97.2721152846231,0.0000000000000000E+00,NAN,0.0000000000000000E+00
40.599471226117664,22.541110748971963,48.57856275143348,2.8764519283906436E-159,NAN,1.0165852225107282E-161
29.982254428238868,16.922290447270175,89.58803927911694,4.7065272916240580E-258,NAN,0.0000000000000000E+00
81.38996861212605,2.534671304718941,79.45235111957929,6.1299488141544275E-03,NAN,5.9726933523632265E-03
46.66951361347657,36.06096487628025,78.77355806376337,0.0000000000000000E+00,NAN,0.0000000000000000E+00
27.322405053138013,19.714492930370156,77.70451359420196,2.3338692647002165E-314,NAN,0.0000000000000000E+00
28.649815956136173,8.520946784973807,30.59676183874606,2.6507205239206002E-19,NAN,2.6507205239206166E-19
94.7156317686346,44.64920829799123,82.44409590988023,0.0000000000000000E+00,NAN,0.0000000000000000E+00
96.17371307924404,71.04385996858394,49.113629584706665,0.0000000000000000E+00,NAN,0.0000000000000000E+00
64.62404338740247,53.858103071635476,17.43147610418076,1.4667310168522350E-246,0.0000000000000000E+00,2.0046854390802105E-221
27.877518899499698,6.919785203713565,25.262663555204906,1.5873547413292393E-11,1.5879888326726985E-11,1.5873547413292410E-11
71.13719300285477,54.79629914224784,52.93560436546692,0.0000000000000000E+00,NAN,0.0000000000000000E+00
21.677731424128943,9.198944740869152,48.152580527155074,4.1777994300720281E-45,NAN,4.1777994300720884E-45
32.209146656706174,30.671294121326174,98.67845223024135,0.0000000000000000E+00,NAN,0.0000000000000000E+00
54.17409423391684,47.54365988287649,61.94647133637557,0.0000000000000000E+00,NAN,0.0000000000000000E+00
40.115014972293395,14.372228653787895,62.15897761569869,1.9759684822009560E-142,NAN,2.3711210892649800E-181
35.103035239596046,12.641054035489228,5.250221316063081,3.3567654610074162E-07,3.3567654610073362E-07,3.3567654610074167E-07
97.41346881421933,47.329716088959096,6.758235634257627,3.0704735624717754E-38,3.1111676550437372E-38,3.0704735624718046E-38
17.021447241800427,16.33588304246691,30.219528741978273,9.8454780944851323E-168,4.2883843373781843E-163,4.2790372106735638E-163
61.37824211638282,8.880976214775687,44.782651870754655,1.4177947214685616E-14,NAN,1.4177947214685650E-14
3.8551004069954713,2.115692457347387,92.92062241052695,1.1468694708853385E-27,1.1483966920767944E-27,1.1468694708853435E-27
9.172381998653309,5.9383407454602715,5.1982196890255805,1.0196270389983871E-06,1.0196270390034079E-06,1.0196270389983878E-06
21.000390505167445,15.112195263152717,72.32032034637139,8.3005822147818653E-257,NAN,0.0000000000000000E+00
99.16862791525045,6.741544913020152,62.13508697123069,4.5927125993643012E-150,NAN,4.6656508970644920E-08
72.64273749814078,43.52147622410752,24.414256179429156,3.1406285349875481E-189,NAN,4.5943071969195616E-156
86.80394152482425,39.1086610407378,91.7329075586349,0.0000000000000000E+00,NAN,0.0000000000000000E+00
4.949328979887018,1.68147541974923,38.088410261753324,1.1095996312135994E-06,1.1095996312135111E-06,1.1095996312136013E-06
68.14416382681463,66.0722183041847,83.6111336394053,0.0000000000000000E+00,NAN,0.0000000000000000E+00
43.99420800712114,4.699332114155664,27.36196350984341,1.0322804797431339E-04,NAN,1.0322804797431340E-04
41.64257843558638,29.49437221038709,56.67459177028614,0.0000000000000000E+00,NAN,0.0000000000000000E+00
70.82577117000292,14.51586513627363,77.74708686437356,4.4839800391995768E-53,NAN,1.1015352442092424E-64
30.83258673460752,29.204813768062976,86.36318664275655,0.0000000000000000E+00,NAN,0.0000000000000000E+00
51.3472688592792,25.689753876466416,35.78744825747922,4.0127379399845441E-161,NAN,1.6032295085791704E-109
26.07321145764982,11.823701211289311,21.125383157884272,3.6298385645296916E-28,3.6497020507382636E-28,3.6298385645297221E-28
39.14101565517026,9.746295947040625,65.4379966759186,2.8903874752855887E-37,NAN,4.8383803774638192E-189
53.333084194300014,28.464498154278864,64.03737103296095,4.4876559036117110E-255,NAN,9.0319252074679575E-258
15.788942401623489,13.635335365182257,4.711530442388504,5.0666276892107465E-18,5.0666276902335763E-18,5.0666276892107696E-18
27.61943600339845,2.0142615672241613,60.18524619682789,1.4641854322007891E-03,NAN,1.7148961855501090E-235
42.04117011624881,27.659308280695644,94.23169288915923,0.0000000000000000E+00,NAN,0.0000000000000000E+00
47.27532510483701,6.961824801656701,24.6476060185455,2.3272478761543059E-07,NAN,2.3272478761543125E-07
80.00059679713381,18.049761292837566,62.725891310355266,4.3947897564257251E-122,NAN,1.5924915838266169E-58
64.29536843664607,54.85325877246634,91.66536841897049,0.0000000000000000E+00,NAN,0.0000000000000000E+00
56.2494441621452,4.113354222825957,38.503461540225125,3.3048253652883910E-04,NAN,3.3048253652883948E-04
86.98686950264596,63.605454986191305,81.88896712981216,0.0000000000000000E+00,NAN,0.0000000000000000E+00
19.735689128811597,1.1592234121881437,89.64070039329488,6.7284646166861440E-03,NAN,0.0000000000000000E+00
10.409199434768318,5.303738905018444,4.8439551351166195,9.1374358916639244E-05,9.1374358915637401E-05,9.1374358916639352E-05
39.37312761156018,24.53973376720295,29.312237063746515,8.5744098463415941E-133,NAN,1.0329967309203300E-111
13.71985836577226,2.0264853631415556,24.364431494226093,3.3953437779075052E-03,3.3953437779075217E-03,3.3953437779075078E-03
55.59854782904855,44.56253489151521,90.86750842798662,0.0000000000000000E+00,NAN,0.0000000000000000E+00
57.364759563256406,12.710238553560469,60.04920417989905,1.9973153868848006E-39,NAN,7.6291146528893695E-42
13.160223381419266,6.260727819558074,12.349195775949024,2.0386105743371020E-10,2.0386105967422510E-10,2.0386105743371072E-10
71.60568341564463,17.242695029306333,38.15967461489993,3.7981217500920867E-37,NAN,3.7981217500921277E-37
55.654391803077694,42.467570672762314,27.198469478409574,5.9970822234886454E-236,NAN,4.2219046829567306E-235
42.31877624496983,10.649056107966722,99.45870241284437,3.6788445082099028E-61,NAN,0.0000000000000000E+00
91.74825984815752,24.098435842788415,88.02143891977843,3.1504443110376314E-127,NAN,1.2098642377597509E-125
85.59137352603993,1.1257339703441305,85.08687397186111,1.3084272181707185E-01,NAN,9.1100305123058362E-02
22.09769540732293,19.866666181646778,10.926589194026734,3.2246727700336499E-61,3.2330536256639088E-61,3.2246727700337038E-61
16.659151069405375,0.575236635353585,38.14860728285266,1.9202999936467902E-01,1.9202999936468956E-01,1.9202999936467899E-01
91.55372485506783,28.835511673670613,44.11378758015501,1.0693291788507900E-91,NAN,1.0693291788507966E-91
15.726031599488543,10.170231399399304,32.276248712900845,1.3587508460375995E-54,1.3776508748732744E-54,1.3587508460376131E-54
75.72087543553573,25.171251714547505,88.61158796760182,6.9576960688978066E-203,NAN,8.3218273682165300E-206
31.252389064195555,18.65804153960755,45.52929010286595,1.0236781732717545E-167,NAN,2.3703722266247889E-170
36.11917347790475,13.177565505687575,76.46176468011362,4.4084624850248324E-85,NAN,0.0000000000000000E+00
55.372910872131754,48.68337711145883,58.24786984922358,0.0000000000000000E+00,NAN,0.0000000000000000E+00
92.59649077816631,14.784072191038694,40.26212625155535,6.8773595855607911E-23,NAN,6.8773595855608699E-23
0.20668224961891937,0.004004181364245952,8.862441474305253,4.9010681085189933E-01,4.9010681085176278E-01,4.9010681085189928E-01
16.229571152897588,1.6310816979652059,85.63705375384907,8.8012882799425504E-05,NAN,0.0000000000000000E+00
72.02145765421623,37.73521442278623,48.06843354233675,0.0000000000000000E+00,NAN,1.6607218061994523E-225
39.44725847592015,23.35609698661214,7.280249665801115,2.4211387561733277E-26,2.4221537769398294E-26,2.4211387561733458E-26
28.78175417925987,23.9819653101681,47.77904158655107,2.1483517788523172E-293,NAN,1.2648668420944724E-269
96.28960291709602,91.83511935534342,4.5017676820304615,2.0034795338656113E-155,4.4692401960406179E-134,4.4013602785458863E-134
26.403578304004643,10.60108463862049,31.836217997447804,6.5293431850250930E-33,NAN,6.5293431850250834E-33
71.41698161988101,58.77958847000437,89.76349471356852,0.0000000000000000E+00,NAN,0.0000000000000000E+00
96.4226026835864,39.08580907950718,34.39137742756642,1.0505919559665847E-165,NAN,4.0212914918033630E-126
76.27684285858751,28.292279317747848,33.24360671751422,5.9234350065236641E-81,NAN,5.9234350065239085E-81
70.94169417801525,9.465672181638608,30.394356134280624,2.6605036423009115E-10,NAN,2.6605036423009286E-10
72.32094807005625,62.768513515526365,56.989219999485016,0.0000000000000000E+00,NAN,0.0000000000000000E+00
80.52280545698774,27.090694022699623,49.90009014101657,4.4904799958937724E-190,NAN,3.5245199700893254E-104
27.122093678343376,17.531659485765935,38.13527521209071,4.3289943999967123E-134,NAN,6.6595061536807495E-109
62.66904583111729,32.40811561116154,85.21287057148639,0.0000000000000000E+00,NAN,0.0000000000000000E+00
80.28878651846266,79.95509426887727,46.825484605070685,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
88.82307590004196,22.749607288434127,83.75181595688248,2.0573938872818427E-114,NAN,3.1015805736406794E-110
90.5835094866526,49.947352939419524,40.36060732620953,1.0071639752355323E-264,NAN,7.8133523727404413E-266
90.38973546235601,71.32229126754852,35.140825260951594,0.0000000000000000E+00,NAN,0.0000000000000000E+00
9.764282312687806,1.8718015698153232,17.62594320501543,5.7886014492263878E-03,5.7886014492263662E-03,5.7886014492263870E-03
37.641232331700756,30.960946978178303,6.760453593156816,6.5836016627456979E-50,6.5972588394721798E-50,6.5836016627457302E-50
45.63975195695842,25.469418428758875,57.1714528705407,5.0827710098762821E-223,NAN,1.0853774179395041E-225
89.16864871128766,9.301362870650633,35.63085748579016,1.9606109187722843E-09,NAN,1.9606109187722881E-09
41.92594268436695,40.547445103579406,14.611649703711047,3.4997715789677795E-209,6.5388012748563698E-201,6.7797932103856670E-201
26.491945423809693,10.915419660433237,52.66597324525529,3.8657470444438389E-56,NAN,1.8976460755220351E-206
1.9868574571526731,0.9446620482295377,71.78147606318164,2.4344040485419720E-09,2.4344040495030111E-09,2.4344040485419782E-09
28.876139021938783,22.635813601135254,62.978834010420655,5.2104263813699803E-301,NAN,0.0000000000000000E+00
78.07263774915805,75.23922695659623,1.9162068532404148,7.9502751029478045E-50,7.9510044703220351E-50,7.9502751029479080E-50
2.0180736350470996,0.4965418702087228,37.02775349344648,1.6182615911178855E-02,1.6182615911178859E-02,1.6182615911178862E-02
16.50022780092082,2.2587682805910667,67.17693688292285,2.4637065640501819E-06,NAN,0.0000000000000000E+00
31.097531116235594,23.144071136575846,39.59302372760587,1.2056588453096524E-194,NAN,4.0524434239089395E-180
53.20157517738017,36.00062452552112,43.94647383405366,6.2864228450574125E-288,NAN,2.0005004031267678E-270
36.30496877616317,16.214797518763017,78.91239576585804,1.8908574497808634E-132,NAN,0.0000000000000000E+00
88.264086819282,57.13437480731641,15.44657756709275,1.5182438848264157E-145,NAN,2.7146753788256848E-143
20.748555407557586,19.571317245377994,17.089175645997088,1.8676518736025760E-107,3.1544253487247795E-105,3.1099516390475734E-105
56.16387840750193,47.24657972700228,76.75023318086909,0.0000000000000000E+00,NAN,0.0000000000000000E+00
77.78197269626482,44.18663770015129,92.00562936458883,0.0000000000000000E+00,NAN,0.0000000000000000E+00
92.96089330116955,84.390783491102,16.426814105009743,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
87.34815385386422,79.66899758611545,5.827655810750614,1.1567009007528171E-133,7.2219387808885571E-133,7.1580951109447443E-133
13.552964853064312,10.444095128734721,81.68418799414262,6.9903001296171683E-182,NAN,6.4551959245604805E-177
79.18021616447929,9.448086942672536,56.707113649051394,1.8630907198152374E-124,NAN,5.7467962170366737E-16
67.53495160353162,37.92664975574303,24.403882159162038,4.5104221634816958E-143,NAN,5.1788351610023230E-126
42.16093413514297,25.59389434855201,4.6817189090560305,1.1553795181925180E-19,1.1553859729806104E-19,1.1553795181925201E-19
2.5576843291473494,2.247120368188941,55.04103742909219,4.3775628548810910E-34,4.3776211575170040E-34,4.3775628548810970E-34
16.798979114327675,8.671590007270789,15.311341917518869,4.4062870967895696E-18,4.4063907523942924E-18,4.4062870967895934E-18
74.94633316237955,45.89448104597868,90.02788017441837,0.0000000000000000E+00,NAN,0.0000000000000000E+00
8.40139277290969,6.004757415195772,90.53061800639401,8.5161379310686806E-108,0.0000000000000000E+00,1.0254648406097449E-101
31.265679848881422,2.64831411058329,73.55976284197341,2.3956454053127896E-05,NAN,0.0000000000000000E+00
25.521988615222167,1.4606299889344847,98.3512578396146,2.0632160533082455E-03,NAN,0.0000000000000000E+00
